Sector,SubIndustry1,SubIndustry2,SubIndustry3,SubIndustry4,SubIndustry5,SubIndustry6,SubIndustry7,SubIndustry8,SubIndustry9,Metric,Segment1,Segment2,Segment3,Segment4,Report Name,Time Unit,From,To,Data Unit,Unit Description,Written Explanation,Region,Report Description,Report Link,Report Last Published,Price,Report Update Frequency,Publisher,Publisher Description,Report Quality,Completeness,Cataloger Notes,Catalog Group Source,Page
Technology,Cybersecurity,Data Security,Data Protection & Recovery,,,,,,,Sales,Subcategory,Vendor,,,"Worldwide Storage Software Market Shares, 2018: Vendors Target Opportunity in Protection and Management of Secondary Storage Data, Along with Software-Defined Deployments",year,1/1/16,12/31/18,Dollars ($),Revenue,2016-2018. Dataset may contain Data Protection & Recovery Software market revenue by product segment by vendor,Global,"This report contains Worldwide Storage Software revenue by vendor, region, functional market and deployment type, 2016 - 2018",https://www.idc.com/getdoc.jsp?containerId=US45073119,5/1/19,4500,annual,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,3,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,,,,,,,Sales,Vendor,,,,"Worldwide Data Protection and Recovery Software Market Shares, 2017: Slower Growth",year,1/1/15,12/31/17,Dollars ($),Market Size,"2015-2017. Dataset contains Data Protection & Recovery software market shares by vendor with region, deployment type, and operating environment segmentations",Global,"This report contains Worldwide Data Protection and Recovery Software Market Shares by vendor, region, operating environment and deployment type, 2015-2017",https://www.idc.com/getdoc.jsp?containerId=US42666018,8/1/18,4500,annual,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,3,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,,,,,,,Sales,Vendor,,,,Worldwide Storage Software and Cloud Services QView,year,1/1/13,12/31/18,Dollars ($),Revenue for Storage Software and Cloud Services only,2013-2018. Dataset likely contains worldwide Data Protection and Recovery Software for Storage Software and Cloud Services market revenue by vendor,Global,This report contains IDC study for worldwide Storage Software and Cloud Services QView market forecast revenue,https://www.idc.com/tracker/showproductinfo.jsp?prod_id=244,5/1/19,-1,annual,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,2,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,,,,,,,Sales,Vendor,Deployment Type,,,"Worldwide Data Protection and Recovery Software Market Shares, 2017: Slower Growth",year,1/1/15,12/31/17,Dollars ($),Market Size,"2015-2017. Dataset may contain Data Protection & Recovery software market shares by vendor and further broken out by region, operating environment and deployment type",Global,"This report contains Worldwide Data Protection and Recovery Software Market Shares by vendor, region, operating environment and deployment type, 2015-2017",https://www.idc.com/getdoc.jsp?containerId=US42666018,8/1/18,4500,annual,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,3,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,,,,,,,Sales,Vendor,Operating System,,,"Worldwide Data Protection and Recovery Software Market Shares, 2017: Slower Growth",year,1/1/15,12/31/17,Dollars ($),Market Size,"2015-2017. Dataset may contain Data Protection & Recovery software market shares by vendor and further broken out by region, operating environment and deployment type",Global,"This report contains Worldwide Data Protection and Recovery Software Market Shares by vendor, region, operating environment and deployment type, 2015-2017",https://www.idc.com/getdoc.jsp?containerId=US42666018,8/1/18,4500,annual,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,3,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,,,,,,,Sales,Vendor,Region,,,"Worldwide Data Protection and Recovery Software Market Shares, 2017: Slower Growth",year,1/1/15,12/31/17,Dollars ($),Market Size,"2015-2017. Dataset may contain Data Protection & Recovery software market shares by vendor and further broken out by region, operating environment and deployment type",Global,"This report contains Worldwide Data Protection and Recovery Software Market Shares by vendor, region, operating environment and deployment type, 2015-2017",https://www.idc.com/getdoc.jsp?containerId=US42666018,8/1/18,4500,annual,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,3,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,,,,,,,Sales,Vendor,Subcategory,,,"Worldwide Storage Software Market Shares, 2018: Vendors Target Opportunity in Protection and Management of Secondary Storage Data, Along with Software-Defined Deployments",year,1/1/16,12/31/18,Dollars ($),Revenue,2016-2018. Dataset may contain Data Protection Software market revenue by vendor,Global,"This report contains Worldwide Storage Software revenue by vendor, region, functional market and deployment type, 2016 - 2018",https://www.idc.com/getdoc.jsp?containerId=US45073119,5/1/19,4500,annual,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,3,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,,,,,,,Surveys & Statistics,,,,,Disaster Recovery 101,year,1/1/16,12/31/16,Survey & Statistics Data,Security Statistics,2017. Report contains summary statistics outlining the consequences of a technological disaster,Global,"Report contains summary statistics outlining the consequences of a technological disaster, 2017",https://www.zerto.com/wp-content/uploads/2017/06/Dr101_Ebook.pdf,6/13/17,0,irregular,Zerto,"Zerto Virtual Replication, provides enterprise-class disaster recovery and business continuity software for virtualized infrastructure and cloud environments",2,1,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,,,,,,,Surveys & Statistics,,,,,Guarding and growing personal data value,year,1/1/15,12/31/15,Survey & Statistics Data,Security Statistics,2016. Report contains respondent data and summary statistics on the growing value of personal data,Global,"Report contains respondent data and summary statistics on the growing value of personal data, 2016",https://www.accenture.com/t20180306T084026Z__w__/pl-en/_acnmedia/PDF-32/Accenture-Guarding-and-Growing-Personal-Data-Value-POV-Low-Res.pdfla=en,9/26/16,0,irregular,Accenture,Accenture is a global management consulting firm,3,1,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,,,,,,,Surveys & Statistics,,,,,Modernizing Data Protection for Converged Systems with Datrium,year,1/1/18,12/31/18,Survey & Statistics Data,Survey Data,2018. Dataset contains worldwide Data Protection market survey data for Converged Systems.,Global,"Report contains worldwide Data Protection market survey data for Converged Systems, 2018",https://www.datrium.com/wp-content/uploads/2018/04/ESG-Solution-Showcase-Datrium-Apr-2018.pdf,4/1/18,0,irregular,ESG Lab,ESG Lab is a company that offers third-party verification of a product's technical capabilities and impact on the bottom line,2,1,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,,,,,,,Surveys & Statistics,,,,,The State Of Disaster Recovery Preparedness 2017,year,1/1/17,12/31/17,Survey & Statistics Data,Survey & Statistics,2017. Dataset contains Data Protection & Disaster Recovery survey & statistics.,Global,"Report contains survey and analysis data pertaining to Disaster Recovery Preparedness in organizations, 2017",https://drj.com/images/surveys_pdf/forrester/2017-Forrester-Survey.pdf,1/23/18,0,irregular,Forrester,Forrester is a leading technology and IT market research and advisory firm,3,1,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,,,,,,,Utilization,Vendor,,,,Back Up Your SaaS Data - Because Most SaaS Providers Don't,year,1/1/17,12/31/17,Users,Users Under Management,2017. Dataset shows the number of users under the management of (SaaS) Software-as-a-Service cloud backup vendors on page 13,Global,"Report contains data on the Cloud-To-Cloud Backup Solutions, SaaS services and data recovery, 2017",https://au.insight.com/en_AU/learn/content/2018/forrester-report-back-up-your-saas-data.html,12/29/17,0,irregular,Forrester,Forrester is a leading technology and IT market research and advisory firm,3,3,,,13
Technology,Cybersecurity,Data Security,Data Protection & Recovery,,,,,,,Vendor Comparison,,,,,Magic Quadrant for Data Center Backup and Recovery Solutions,year,1/1/16,12/31/16,Vendor Comparison,Vendor Description,2017. Report contains Gartner's Magic Quadrant and vendor descriptions for data center backup and recovery solutions,Global,"Report contains Gartner's Magic Quadrant and vendor descriptions for data center backup and recovery solutions, 2017",https://www.gartner.com/doc/3775264/magic-quadrant-data-center-backup,7/31/17,1995,annual,Gartner,"Gartner is a global research and advisory firm that provides insights, advice, and tools",3,1,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,(DPaaS) Data Protection as a Service,,,,,,Sales,,,,,"Worldwide Data Protection as a Service Forecast, 2018-2022: Initial Market Sizing",year,1/1/17,12/31/22,Dollars ($),Revenue,2017-2022. Dataset contains revenue and forecast of the Worldwide Data Protection as a Service market,Global,"This report contains Worldwide Data Protection as a Service revenue and forecast by segment, 2017-2022",https://www.idc.com/getdoc.jsp?containerId=US44108018,7/1/18,4500,annual,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,3,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,(DPaaS) Data Protection as a Service,,,,,,Sales,Subcategory,,,,"Worldwide Data Protection as a Service Forecast, 2018-2022: Initial Market Sizing",year,1/1/17,12/31/22,Dollars ($),Revenue,2017-2022. Dataset contains revenue and forecast of the Worldwide Data Protection as a Service market by segment,Global,"This report contains Worldwide Data Protection as a Service revenue and forecast by segment, 2017-2022",https://www.idc.com/getdoc.jsp?containerId=US44108018,7/1/18,4500,annual,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,3,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,(DPaaS) Data Protection as a Service,,,,,,Sales,Vendor,,,,"IDC Market Glance: Data Protection as a Service, 1Q18",year,1/1/17,12/31/17,Dollars ($),Revenue,2017. Report may contain DPaaS revenue segmented by vendor,Global,"Report contains an analysis of the Data Protection as a Service market and an overview of the competitors involved, 2018",https://www.idc.com/getdoc.jsp?containerId=US43602418,4/30/18,2500,annual,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,3,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,(DRaaS) Disaster Recovery as a Service,,,,,,Sales,,,,,"Disaster Recovery as a Service Market by Service Type, Service Provider, Deployment Model, Organization Size, Vertical, and Region - Global Forecast to 2022",year,1/1/15,12/31/22,Dollars ($),Revenue,2015-2022. Dataset likely contains (DRaaS) disaster recovery as a service revenue,Global,"Report contains disaster recovery as a service market forecast, 2015-2022",https://www.marketsandmarkets.com/Market-Reports/recovery-as-a-service-market-962.html,9/30/17,5650,irregular,Markets and Markets,Markets and Markets is a provider of statistics across a broad set of industries,1,3,,,
Technology,Cybersecurity,Data Security,Data Protection & Recovery,(DRaaS) Disaster Recovery as a Service,,,,,,Sales,,,,,"Size of the Disaster Recovery as a Service (DRaaS) backup solution market worldwide from 2013 to 2020, by industry vertical (in million U.S. dollars)",year,1/1/13,12/31/20,Dollars ($),Revenue,2013-2020. Dataset contains (DRaaS) disaster recovery as a service backup solution revenue,Global,Report contains size of the disaster recovery as a service (DRaaS) backup solution market worldwide by industry vertical from 2013-2020,https://www.statista.com/statistics/502145/worldwide-disaster-recovery-backup-solution-market-by-industry/,6/30/15,588,irregular,Statista,Statista is an online statistics portal that aggregates and repackages market research data,2,3,,,
